T,Cv_cumul_N=1,chi_cumul_N=1,Cv_cumul_N=2,chi_cumul_N=2,Cv_cumul_N=3,chi_cumul_N=3,Cv_cumul_N=4,chi_cumul_N=4,Cv_cumul_N=5,chi_cumul_N=5,Cv_cumul_N=6,chi_cumul_N=6,Cv_cumul_N=7,chi_cumul_N=7
4.901003344481605,0.0,0.0026743911559983635,0.00017263763296507993,0.004618322778617782,0.00035362195296219167,0.006014536478315702,0.0005058517396601735,0.0069854028165157196,0.0006254887366225045,0.007672417358518555,0.0007166948075062154,0.008139717722873297,0.0007851666939972031,0.008462226975314412
4.9341137123745815,0.0,0.0026564446553243425,0.00017023052738843569,0.00458809844568577,0.00034874418834460603,0.005975718629681205,0.0004989159173607119,0.006940691703075447,0.0006169438957448996,0.007623581223428801,0.000706927326708252,0.008088100430486349,0.0007744833395230128,0.008408690626749189
4.967224080267559,0.0,0.0026387374091031523,0.00016787326269337047,0.004558266464041503,0.0003439662654847521,0.005937397395430799,0.000492121153580623,0.006896547685289897,0.0006085721551206948,0.007575360946806881,0.0006973572064315299,0.008037131590000362,0.0007640154749645972,0.008355825237034108
5.000334448160535,0.0,0.0026212646645709333,0.00016556447635567896,0.004528819256662948,0.00033928548812796924,0.0058995633301948125,0.00048546366492228346,0.006852960073525187,0.0006003688913709206,0.007527744988898794,0.0006879791897873528,0.00798679909816359,0.0007537573712693669,0.00830361831305202
5.033444816053511,0.0,0.002604021794019935,0.0001633028519639113,0.004499749440023503,0.00033469925009864095,0.005862207225996193,0.0004789397934776075,0.00680991844432177,0.0005923296337865362,0.007480722095522115,0.0006787881929697349,0.007937091150052365,0.0007437034876376224,0.00825205766887002
5.066555183946488,0.0,0.0025870042907122593,0.00016108711736431572,0.0044710498179662845,0.0003302050317254534,0.005825320104859193,0.0004725460018858257,0.006767412632186826,0.0005844500583439415,0.007434281289316525,0.0006697792984917051,0.007887996229967843,0.0007338484641816369,0.008201131416389102
5.099665551839465,0.0,0.0025702077649527822,0.00015891604289203446,0.004442713375809201,0.00032580039643050355,0.00578889321169174,0.0004662788686159852,0.006725432721687504,0.0005767259819912542,0.00738841186131296,0.0006609477487266767,0.007839503102662767,0.0007241871149150083,0.008150827956332193
5.132775919732441,0.0,0.0025536279403140694,0.00015678843968401298,0.0044147332746707554,0.00032148298747376145,0.005752918007429748,0.0004601350834626208,0.0066839690398322665,0.0005691533571915155,0.0073431033628078984,0.0006522889397392642,0.007791600804884601,0.0007147144210555978,0.0081011359695561
5.165886287625418,0.0,0.0025372606500064757,0.00015470315806934677,0.00438710284600702,0.0003172505248448773,0.005717386162432258,0.000454111443243695,0.006643012148728234,0.0005617282667097419,0.0072983455975301256,0.0006437984153909197,0.007744278637221734,0.000705425524626065,0.008052044408674281
5.198996655518394,0.0,0.0025211018333869423,0.0001526590860330417,0.004359815586350686,0.0003131008022947885,0.00568228955011678,0.0004482048476905371,0.006602552838502934,0.0005544469186315157,0.007254128614087741,0.0006354718617065353,0.0076975261562402236,0.0006963157223371777,0.00800354248997711
5.232107023411371,0.0,0.0025051475326003593,0.0001506551477493939,0.004332865152243534,0.00030903168450000705,0.005647620240824732,0.00044241229552007943,0.006562582120479486,0.0005473056416014655,0.007210442698683821,0.0006273051014889313,0.007651333166899152,0.0006873804597396483,0.007955619685637993
5.265217391304348,0.0,0.0024893938893476475,0.0001486903021814162,0.004306245355354097,0.00030504110435287436,0.005613370495907351,0.000436730880680247,0.0065230912205946935,0.0005403008802706663,0.0071672783680897505,0.0006192940891689102,0.007605689715233098,0.0006786153256312512,0.007908265716193116
5.298327759197324,0.0,0.0024738371417750296,0.00014676354174294294,0.004279950157772696,0.00030112706037145295,0.005579532762022943,0.00043115778875986145,0.006484071573050087,0.0005334291909425876,0.007124626362865617,0.0006114349058792133,0.007560586081291025,0.0006700160467065691,0.007861470543284146
5.331438127090301,0.0,0.0024584736214792054,0.0001448738910202332,0.004253973667476361,0.0002972876142230684,0.005546099665636686,0.00042569029355489854,0.006445514814186345,0.0005266872374077878,0.007082477640817675,0.0006037237547413695,0.007516012772320975,0.0006615784824375165,0.007815224362652922
5.364548494983278,0.0,0.0024432997506234426,0.00014302040555007716,0.004228310133956574,0.0002935208883558621,0.005513064007714722,0.0004203257537833962,0.006407412776572061,0.0005200717869581002,0.0070408233706832826,0.0005961569563550246,0.007471960516190855,0.000653298620173299,0.007769517597378337
5.397658862876254,0.0,0.0024283120391598006,0.00014120217065157408,0.004202953944003027,0.0002898250637330156,0.005480418758604535,0.00041506160994172597,0.006369757483298098,0.0005135797065715549,0.006999654926034151,0.0005887309444799134,0.00742842025503581,0.000645172570449211,0.00772434089134539
5.430769230769231,0.0,0.002413507082152976,0.00013941830030891246,0.004177899617636991,0.00028619837766461035,0.005448157053094113,0.00040989538129534373,0.006332541142469364,0.0005072079592597636,0.006958963879389226,0.000581442261901154,0.007385383139123094,0.0006371965624942722,0.007679685102937578
5.463879598662207,0.0,0.002398881557201446,0.00013766793610262723,0.004153141804188109,0.0002826391217323553,0.005416272185642619,0.000404824662997507,0.006295756141886014,0.0005009536005699352,0.006918741996528778,0.000574287556469072,0.007342840520925907,0.0006293669399279837,0.007635541298943365
5.496989966555184,0.0,0.0023844322219518147,0.00013595024618695228,0.004128675278508799,0.0002791456398026798,0.005384757605775721,0.00039984712332979705,0.006259395043906625,0.0004948137752341084,0.006878981231001889,0.0005672635773052152,0.007300783949398015,0.0006216801566374247,0.007591900748668848
5.530100334448161,0.0,0.00237015591170245,0.00013426442431101307,0.004104494937320629,0.00027571632612392747,0.005353606913638954,0.000394960501058616,0.0062234505804860535,0.0004887857139585945,0.006839673718819553,0.0005603671711666399,0.0072592051644410575,0.0006141327728259088,0.0075487549182478774
5.563210702341137,0.0,0.0023560495370927026,0.000132609688881732,0.004080595795687392,0.0002723496235036225,0.0053228138557029165,0.00039016260290214113,0.006187915648381215,0.00048286673034698524,0.006800811773326313,0.0005535952789610404,0.007218096091557386,0.0006067214512253267,0.007506095465142779
5.596321070234113,0.0,0.002342110081874142,0.0001309852820664283,0.004056972983609737,0.0002690440215619873,0.005292372320614205,0.0003854513011025075,0.006152783304518091,0.0004770542179504319,0.006762387880243352,0.000546944932405588,0.007177448836680928,0.0005994429534643546,0.007463914232827576
5.6294314381270905,0.0,0.0023283346007604575,0.00012939046893320922,0.004033621742736553,0.00026579805505810004,0.005262276335186443,0.0003808245310982683,0.006118046761513776,0.00047134564743923983,0.006724394692876455,0.000540413250822818,0.00713725568117938,0.0005922941365853026,0.007422203245647085
5.662541806020067,0.0,0.002314720217352786,0.00012782453662734837,0.0040105374231884415,0.0002626103022852713,0.005232520060525886,0.00037628028929244725,0.0060836993833475505,0.0004657385638901286,0.00668682502748255,0.00053399743806715,0.007097509077021146,0.0005852719497027685,0.007380954703845072
5.695652173913043,0.0,0.002301264122137406,0.00012628679358194037,0.003987715480488853,0.0002594793835323907,0.0052030977882863896,0.000371816630911727,0.006049734681175189,0.000460230584183796,0.0066496718587886455,0.0005276947795760636,0.007058201642100713,0.0005783734307975288,0.007340160978755112
5.72876254180602,0.0,0.0022879635705528646,0.00012477656876121887,0.003965151472598677,0.0002564039596081772,0.005174003937048735,0.0003674316679525673,0.006016146309281078,0.00045481939450771217,0.006612928315657472,0.000521502639540157,0.007019326155716432,0.0005715957036393802,0.007299814608147755
5.7618729096989965,0.0,0.0022748158811237533,0.00012329321093500163,0.003942841057050238,0.00025338273042541364,0.005145233048819534,0.0003631235672102486,0.005982928061162868,0.0004495027479593236,0.006576587676894219,0.0005154184581867034,0.006980875554195047,0.0005649359748332989,0.007259908291728502
